source_url_runner,source_name_runner,source_page_type_runner,extraction_timestamp_runner,race_id,runner_id,race_date,horse_name,expected_value_haircut,fractional_kelly_25
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8,2026-03-01-ST-8-2,2026-03-01,GENEVA,0.0466772038718473,0.0004862208736650761
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8,2026-03-01-ST-8-6,2026-03-01,AURIO,-0.3002470274137363,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8,2026-03-01-ST-8-9,2026-03-01,WUKONG JEWELLERY,0.3288620504029053,0.0026521133097008494
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8,2026-03-01-ST-8-10,2026-03-01,ARMOUR WAR EAGLE,-0.06364682950919535,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8,2026-03-01-ST-8-7,2026-03-01,ANODE,0.0719471753183496,0.0009992663238659666
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8,2026-03-01-ST-8-11,2026-03-01,SUPERB KING,0.34372839094253443,0.003305080682139754
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8,2026-03-01-ST-8-1,2026-03-01,LUCY IN THE SKY,-0.1725796051668228,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8,2026-03-01-ST-8-5,2026-03-01,HOTT SHOTT,2.7049898923833497,0.004025282577951413
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8,2026-03-01-ST-8-8,2026-03-01,IRON SECURITY,1.8679698079715399,0.004814355175184381
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9,2026-03-01-ST-9-14,2026-03-01,STORMY GROVE,-0.08194202806498892,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9,2026-03-01-ST-9-4,2026-03-01,INVINCIBLE IBIS,-0.18392412880895348,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9,2026-03-01-ST-9-7,2026-03-01,PATCH OF COSMO,-0.052523571014063526,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9,2026-03-01-ST-9-2,2026-03-01,NUMBERS,-0.31217631972937243,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9,2026-03-01-ST-9-11,2026-03-01,DAZZLING FIT,0.4663429004095998,0.0022859946098509796
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9,2026-03-01-ST-9-13,2026-03-01,POPE CODY,0.5656771125473392,0.0023969369175734713
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9,2026-03-01-ST-9-6,2026-03-01,BEAUTY BOLT,-0.2465979735681477,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9,2026-03-01-ST-9-1,2026-03-01,LITTLE PARADISE,-0.3099154717981484,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9,2026-03-01-ST-9-5,2026-03-01,INFINITE RESOLVE,-0.14071122435276262,0.0
