source_url,source_name,source_page_type,extraction_timestamp,runner_id,race_id,race_date,racecourse,race_no,horse_no,horse_name,horse_id_or_brand_no,draw,jockey,trainer,carried_weight,handicap_rating,rating_change,declared_body_weight,body_weight_change,gear,gear_change,odds,finish_position,beaten_margin,race_time,sectional_time,running_position,comments_or_notes,raw_horse,raw_finish_time,raw_running_position
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:51:42.288114+00:00,2026-03-08-ST-9-12,2026-03-08-ST-9,2026-03-08,ST,9,12,LUCKY TWIN STARS,K126,10,A Badel,K W Lui,120,,,1245,,,,59,6,3-1/4,1:35.05,,9 9 10 6,,LUCKY TWIN STARS (K126),1:35.05,9 9 10 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:51:42.288114+00:00,2026-03-08-ST-9-14,2026-03-08-ST-9,2026-03-08,ST,9,14,SHAMUS STORM,K031,3,H Bentley,D A Hayes,117,,,1061,,,,8.2,7,3-1/4,1:35.08,,5 7 7 7,,SHAMUS STORM (K031),1:35.08,5 7 7 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:51:42.288114+00:00,2026-03-08-ST-9-5,2026-03-08-ST-9,2026-03-08,ST,9,5,POWER OF VITAM,L171,5,M F Poon,D J Hall,128,,,1090,,,,4.2,8,3-1/2,1:35.12,,8 10 12 8,,POWER OF VITAM (L171),1:35.12,8 10 12 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:51:42.288114+00:00,2026-03-08-ST-9-2,2026-03-08-ST-9,2026-03-08,ST,9,2,FAMILY JEWEL,J390,13,H Bowman,C Fownes,132,,,1027,,,,25,9,3-3/4,1:35.14,,14 14 13 9,,FAMILY JEWEL (J390),1:35.14,14 14 13 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:51:42.288114+00:00,2026-03-08-ST-9-8,2026-03-08-ST-9,2026-03-08,ST,9,8,VIOLET STAR,L149,4,K C Leung,D J Whyte,123,,,1119,,,,37,10,4-3/4,1:35.31,,1 1 1 10,,VIOLET STAR (L149),1:35.31,1 1 1 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:51:42.288114+00:00,2026-03-08-ST-9-4,2026-03-08-ST-9,2026-03-08,ST,9,4,NATURAL NUMBERS,L166,12,C Y Ho,Y S Tsui,129,,,1118,,,,25,11,5-1/4,1:35.40,,13 12 9 11,,NATURAL NUMBERS (L166),1:35.40,13 12 9 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:51:42.288114+00:00,2026-03-08-ST-9-10,2026-03-08-ST-9,2026-03-08,ST,9,10,HYMNBOOK,L238,6,K Teetan,B Crawford,122,,,1155,,,,28,12,6-1/2,1:35.59,,6 6 6 12,,HYMNBOOK (L238),1:35.59,6 6 6 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:51:42.288114+00:00,2026-03-08-ST-9-13,2026-03-08-ST-9,2026-03-08,ST,9,13,SHAMZ,L097,11,Y L Chung,A S Cruz,117,,,1118,,,,73,13,7-3/4,1:35.77,,10 3 5 13,,SHAMZ (L097),1:35.77,10 3 5 13
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:51:42.288114+00:00,2026-03-08-ST-9-11,2026-03-08-ST-9,2026-03-08,ST,9,11,FLUORESCENCE,L124,8,M Chadwick,K L Man,120,,,1087,,,,165,14,9,1:35.97,,12 13 14 14,,FLUORESCENCE (L124),1:35.97,12 13 14 14
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:51:46.557936+00:00,2026-03-08-ST-10-1,2026-03-08-ST-10,2026-03-08,ST,10,1,FAST NETWORK,J358,1,Z Purton,C H Yip,135,,,1183,,,,2,1,-,1:08.28,,6 6 1,,FAST NETWORK (J358),1:08.28,6 6 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:51:46.557936+00:00,2026-03-08-ST-10-11,2026-03-08-ST-10,2026-03-08,ST,10,11,SKY TRUST,J161,4,E C W Wong,C Fownes,114,,,1222,,,,14,2,1-1/4,1:08.46,,4 4 2,,SKY TRUST (J161),1:08.46,4 4 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:51:46.557936+00:00,2026-03-08-ST-10-8,2026-03-08-ST-10,2026-03-08,ST,10,8,INVINCIBLE SHIELD,K168,8,C Y Ho,K W Lui,121,,,1185,,,,5.9,3,2-1/4,1:08.60,,9 7 3,,INVINCIBLE SHIELD (K168),1:08.60,9 7 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:51:46.557936+00:00,2026-03-08-ST-10-4,2026-03-08-ST-10,2026-03-08,ST,10,4,TOMODACHI KOKOROE,H303,3,H Bentley,D A Hayes,129,,,1217,,,,15,4,2-1/4,1:08.62,,5 5 4,,TOMODACHI KOKOROE (H303),1:08.62,5 5 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:51:46.557936+00:00,2026-03-08-ST-10-2,2026-03-08-ST-10,2026-03-08,ST,10,2,PATCH OF THETA,H485,11,H Bowman,K W Lui,135,,,1216,,,,16,5,2-3/4,1:08.74,,11 9 5,,PATCH OF THETA (H485),1:08.74,11 9 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:51:46.557936+00:00,2026-03-08-ST-10-6,2026-03-08-ST-10,2026-03-08,ST,10,6,STELLAR EXPRESS,J186,12,A Atzeni,J Size,125,,,1142,,,,10,6,3-1/2,1:08.84,,1 1 6,,STELLAR EXPRESS (J186),1:08.84,1 1 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:51:46.557936+00:00,2026-03-08-ST-10-7,2026-03-08-ST-10,2026-03-08,ST,10,7,STORM RIDER,J027,5,K Teetan,D A Hayes,124,,,1171,,,,31,7,3-1/2,1:08.85,,8 11 7,,STORM RIDER (J027),1:08.85,8 11 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:51:46.557936+00:00,2026-03-08-ST-10-9,2026-03-08-ST-10,2026-03-08,ST,10,9,WUNDERBAR,H411,6,R Kingscote,J Size,120,,,1228,,,,9.7,8,4,1:08.91,,7 8 8,,WUNDERBAR (H411),1:08.91,7 8 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:51:46.557936+00:00,2026-03-08-ST-10-5,2026-03-08-ST-10,2026-03-08,ST,10,5,LIGHT YEARS CHARM,K130,10,D B McMonagle,D Eustace,126,,,1230,,,,27,9,4-1/2,1:08.99,,12 12 9,,LIGHT YEARS CHARM (K130),1:08.99,12 12 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:51:46.557936+00:00,2026-03-08-ST-10-3,2026-03-08-ST-10,2026-03-08,ST,10,3,BEAUTY WAVES,H294,9,A Badel,A S Cruz,130,,,1190,,,,17,10,4-1/2,1:09.01,,2 2 10,,BEAUTY WAVES (H294),1:09.01,2 2 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:51:46.557936+00:00,2026-03-08-ST-10-12,2026-03-08-ST-10,2026-03-08,ST,10,12,VICTOR THE WINNER,G404,2,M L Yeung,P C Ng,115,,,1085,,,,117,11,5-1/2,1:09.14,,3 3 11,,VICTOR THE WINNER (G404),1:09.14,3 3 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:51:46.557936+00:00,2026-03-08-ST-10-10,2026-03-08-ST-10,2026-03-08,ST,10,10,INVINCIBLE SAGE,H301,7,M F Poon,D J Hall,119,,,1112,,,,30,12,5-3/4,1:09.22,,10 10 12,,INVINCIBLE SAGE (H301),1:09.22,10 10 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-4,2026-03-08-ST-11,2026-03-08,ST,11,4,WINNING OVATION,K350,4,A Badel,A S Cruz,131,,,1208,,,,6.8,1,-,1:21.87,,1 1 1 1,,WINNING OVATION (K350),1:21.87,1 1 1 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-3,2026-03-08-ST-11,2026-03-08,ST,11,3,SUPER EXPRESS,K245,5,A Atzeni,J Size,132,,,1110,,,,1.8,2,1-1/4,1:22.09,,5 4 2 2,,SUPER EXPRESS (K245),1:22.09,5 4 2 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-10,2026-03-08-ST-11,2026-03-08,ST,11,10,CALIFORNIA WAVES,K477,11,K C Leung,W K Mo,120,,,1119,,,,93,3,2-1/2,1:22.27,,8 10 8 3,,CALIFORNIA WAVES (K477),1:22.27,8 10 8 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-8,2026-03-08-ST-11,2026-03-08,ST,11,8,SUNNY DA BEST,J118,3,M Chadwick,W Y So,121,,,1179,,,,25,4,2-1/2,1:22.29,,11 6 9 4,,SUNNY DA BEST (J118),1:22.29,11 6 9 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-7,2026-03-08-ST-11,2026-03-08,ST,11,7,HAROLD WIN,J280,2,C L Chau,K W Lui,120,,,1124,,,,11,5,3,1:22.34,,2 5 7 5,,HAROLD WIN (J280),1:22.34,2 5 7 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-14,2026-03-08-ST-11,2026-03-08,ST,11,14,ALL ROUND WINNER,K382,14,H Bentley,D A Hayes,116,,,1140,,,,24,6,3-1/4,1:22.38,,7 13 12 6,,ALL ROUND WINNER (K382),1:22.38,7 13 12 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-2,2026-03-08-ST-11,2026-03-08,ST,11,2,EVERYONE'S STAR,K172,12,C Y Ho,F C Lor,132,,,1093,,,,12,7,4,1:22.50,,6 7 4 7,,EVERYONE'S STAR (K172),1:22.50,6 7 4 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-12,2026-03-08-ST-11,2026-03-08,ST,11,12,RISING PHOENIX,J498,6,M F Poon,D J Hall,119,,,1053,,,,14,8,4,1:22.52,,10 8 11 8,,RISING PHOENIX (J498),1:22.52,10 8 11 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-13,2026-03-08-ST-11,2026-03-08,ST,11,13,AKERMANIS GOLD,L031,1,Y L Chung,D Eustace,115,,,1103,,,,59,9,4,1:22.52,,3 3 5 9,,AKERMANIS GOLD (L031),1:22.52,3 3 5 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-6,2026-03-08-ST-11,2026-03-08,ST,11,6,SUPERB KID,H298,8,L Ferraris,Y S Tsui,122,,,1052,,,,44,10,4-3/4,1:22.62,,13 11 13 10,,SUPERB KID (H298),1:22.62,13 11 13 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-5,2026-03-08-ST-11,2026-03-08,ST,11,5,KING LOTUS,K186,7,L Hewitson,M Newnham,127,,,1025,,,,47,11,5-1/4,1:22.70,,12 12 10 11,,KING LOTUS (K186),1:22.70,12 12 10 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-11,2026-03-08-ST-11,2026-03-08,ST,11,11,MATZDEN,L133,13,Z Purton,J Richards,120,,,1181,,,,10,12,6,1:22.84,,4 2 3 12,,MATZDEN (L133),1:22.84,4 2 3 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-9,2026-03-08-ST-11,2026-03-08,ST,11,9,PERFECT TEAM,H120,10,E C W Wong,C Fownes,117,,,1066,,,,185,13,6-1/4,1:22.89,,14 14 14 13,,PERFECT TEAM (H120),1:22.89,14 14 14 13
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/08&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:51:50.603683+00:00,2026-03-08-ST-11-1,2026-03-08-ST-11,2026-03-08,ST,11,1,CHIU CHOW SPIRIT,H175,9,H Bowman,K L Man,135,,,1197,,,,23,14,8,1:23.15,,9 9 6 14,,CHIU CHOW SPIRIT (H175),1:23.15,9 9 6 14
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:51:54.623542+00:00,2026-03-11-HV-2-8,2026-03-11-HV-2,2026-03-11,HV,2,8,LUCKY MCQUEEN,K064,10,M F Poon,W K Mo,122,,,1102,,,,5.9,1,-,1:09.46,,5 4 1,,LUCKY MCQUEEN (K064),1:09.46,5 4 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:51:54.623542+00:00,2026-03-11-HV-2-6,2026-03-11-HV-2,2026-03-11,HV,2,6,SMART FIGHTER,H278,6,A Badel,P F Yiu,124,,,1163,,,,25,2,1/2,1:09.53,,1 1 2,,SMART FIGHTER (H278),1:09.53,1 1 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:51:54.623542+00:00,2026-03-11-HV-2-2,2026-03-11-HV-2,2026-03-11,HV,2,2,THE HEIR,H459,1,J Orman,C Fownes,129,,,1186,,,,2.2,3,1-3/4,1:09.70,,3 3 3,,THE HEIR (H459),1:09.70,3 3 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:51:54.623542+00:00,2026-03-11-HV-2-1,2026-03-11-HV-2,2026-03-11,HV,2,1,JOKER ORBIT,L115,9,H Bowman,C S Shum,135,,,1051,,,,38,4,3-3/4,1:10.07,,4 5 4,,JOKER ORBIT (L115),1:10.07,4 5 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:51:54.623542+00:00,2026-03-11-HV-2-9,2026-03-11-HV-2,2026-03-11,HV,2,9,VIVA FIRECRACKER,L065,8,M Chadwick,A S Cruz,122,,,1098,,,,6.9,5,4,1:10.12,,10 9 5,,VIVA FIRECRACKER (L065),1:10.12,10 9 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:51:54.623542+00:00,2026-03-11-HV-2-4,2026-03-11-HV-2,2026-03-11,HV,2,4,KING GLORIOSO,J247,12,B Avdulla,D J Whyte,125,,,1063,,,,23,6,4-1/4,1:10.14,,2 2 6,,KING GLORIOSO (J247),1:10.14,2 2 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:51:54.623542+00:00,2026-03-11-HV-2-3,2026-03-11-HV-2,2026-03-11,HV,2,3,FASHION LEGEND,J080,2,L Ferraris,D Eustace,125,,,1077,,,,12,7,4-1/4,1:10.16,,6 8 7,,FASHION LEGEND (J080),1:10.16,6 8 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:51:54.623542+00:00,2026-03-11-HV-2-11,2026-03-11-HV-2,2026-03-11,HV,2,11,LEAN MASTER,H134,3,H Bentley,C H Yip,121,,,1107,,,,9.4,8,5,1:10.27,,8 7 8,,LEAN MASTER (H134),1:10.27,8 7 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:51:54.623542+00:00,2026-03-11-HV-2-12,2026-03-11-HV-2,2026-03-11,HV,2,12,NOBLE FANS,K038,11,A Atzeni,J Size,116,,,1138,,,,66,9,6,1:10.41,,11 11 9,,NOBLE FANS (K038),1:10.41,11 11 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:51:54.623542+00:00,2026-03-11-HV-2-7,2026-03-11-HV-2,2026-03-11,HV,2,7,SUPREME FEELING,L130,5,M L Yeung,D A Hayes,124,,,1083,,,,37,10,7-1/2,1:10.66,,7 6 10,,SUPREME FEELING (L130),1:10.66,7 6 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:51:54.623542+00:00,2026-03-11-HV-2-10,2026-03-11-HV-2,2026-03-11,HV,2,10,BLAZING BEAM,K103,7,R Kingscote,K H Ting,121,,,1082,,,,24,11,7-3/4,1:10.70,,9 10 11,,BLAZING BEAM (K103),1:10.70,9 10 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:51:54.623542+00:00,2026-03-11-HV-2-5,2026-03-11-HV-2,2026-03-11,HV,2,5,SKY PHOENIX,K404,4,K Teetan,B Crawford,124,,,1187,,,,14,UR,---,---,,---,,SKY PHOENIX (K404),---,---
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:51:57.411330+00:00,2026-03-11-HV-3-11,2026-03-11-HV-3,2026-03-11,HV,3,11,GOLDEN BRILLIANT,K347,9,A Badel,C Fownes,120,,,1086,,,,8.2,1,-,1:39.71,,9 8 5 1,,GOLDEN BRILLIANT (K347),1:39.71,9 8 5 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:51:57.411330+00:00,2026-03-11-HV-3-8,2026-03-11-HV-3,2026-03-11,HV,3,8,STAR ELEGANCE,K536,7,K C Leung,D J Whyte,123,,,1105,,,,40,2,N,1:39.79,,12 11 12 2,,STAR ELEGANCE (K536),1:39.79,12 11 12 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:51:57.411330+00:00,2026-03-11-HV-3-9,2026-03-11-HV-3,2026-03-11,HV,3,9,WINNING DATA,H230,8,K Teetan,P F Yiu,122,,,1139,,,,10,3,1/2,1:39.81,,8 9 9 3,,WINNING DATA (H230),1:39.81,8 9 9 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:51:57.411330+00:00,2026-03-11-HV-3-5,2026-03-11-HV-3,2026-03-11,HV,3,5,AMAZING AWARD,J236,6,D B McMonagle,D Eustace,128,,,1067,,,,4.6,4,1-1/2,1:39.94,,3 4 3 4,,AMAZING AWARD (J236),1:39.94,3 4 3 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:51:57.411330+00:00,2026-03-11-HV-3-3,2026-03-11-HV-3,2026-03-11,HV,3,3,HARMONY GALAXY,J266,1,H Bowman,C S Shum,133,,,1041,,,,7.8,5,1-3/4,1:39.99,,4 3 4 5,,HARMONY GALAXY (J266),1:39.99,4 3 4 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:51:57.411330+00:00,2026-03-11-HV-3-6,2026-03-11-HV-3,2026-03-11,HV,3,6,THE AZURE,J227,5,M F Poon,F C Lor,128,,,1132,,,,9.6,6,1-3/4,1:40.01,,6 7 7 6,,THE AZURE (J227),1:40.01,6 7 7 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:51:57.411330+00:00,2026-03-11-HV-3-4,2026-03-11-HV-3,2026-03-11,HV,3,4,FORTUNE STAR,K003,12,L Ferraris,M Newnham,132,,,1127,,,,6.5,7,2,1:40.02,,10 10 10 7,,FORTUNE STAR (K003),1:40.02,10 10 10 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:51:57.411330+00:00,2026-03-11-HV-3-2,2026-03-11-HV-3,2026-03-11,HV,3,2,STELLAR SWIFT,J139,2,H Bentley,D A Hayes,134,,,1188,,,,5,8,3-1/2,1:40.29,,5 5 6 8,,STELLAR SWIFT (J139),1:40.29,5 5 6 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:51:57.411330+00:00,2026-03-11-HV-3-7,2026-03-11-HV-3,2026-03-11,HV,3,7,TO INFINITY,G277,10,J Orman,J Richards,128,,,1047,,,,21,9,3-3/4,1:40.30,,7 6 8 9,,TO INFINITY (G277),1:40.30,7 6 8 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:51:57.411330+00:00,2026-03-11-HV-3-12,2026-03-11-HV-3,2026-03-11,HV,3,12,DIRIYA,K282,3,L Hewitson,C H Yip,118,,,1021,,,,13,10,6,1:40.66,,1 1 1 10,,DIRIYA (K282),1:40.66,1 1 1 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:51:57.411330+00:00,2026-03-11-HV-3-10,2026-03-11-HV-3,2026-03-11,HV,3,10,WAVE GARDEN,K209,4,R Kingscote,K H Ting,121,,,1080,,,,29,11,6-1/2,1:40.75,,2 2 2 11,,WAVE GARDEN (K209),1:40.75,2 2 2 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:51:57.411330+00:00,2026-03-11-HV-3-1,2026-03-11-HV-3,2026-03-11,HV,3,1,KING OF SELECTION,K397,11,C L Chau,W K Mo,133,,,1003,,,,85,12,7-3/4,1:40.94,,11 12 11 12,,KING OF SELECTION (K397),1:40.94,11 12 11 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:52:01.032441+00:00,2026-03-11-HV-4-6,2026-03-11-HV-4,2026-03-11,HV,4,6,WIN METHOD,K406,5,L Hewitson,C S Shum,122,,,1065,,,,16,1,-,1:39.95,,4 2 2 1,,WIN METHOD (K406),1:39.95,4 2 2 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:52:01.032441+00:00,2026-03-11-HV-4-10,2026-03-11-HV-4,2026-03-11,HV,4,10,RUN RUN TIMING,H403,1,R Kingscote,P F Yiu,118,,,1156,,,,2.2,2,1-1/4,1:40.14,,1 1 1 2,,RUN RUN TIMING (H403),1:40.14,1 1 1 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:52:01.032441+00:00,2026-03-11-HV-4-1,2026-03-11-HV-4,2026-03-11,HV,4,1,ROMANTIC LAOS,G476,9,C L Chau,W K Mo,133,,,1190,,,,18,3,1-1/2,1:40.19,,2 3 3 3,,ROMANTIC LAOS (G476),1:40.19,2 3 3 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:52:01.032441+00:00,2026-03-11-HV-4-7,2026-03-11-HV-4,2026-03-11,HV,4,7,VIVACIOUS WIN,K223,12,K Teetan,D Eustace,121,,,1061,,,,5.7,4,1-3/4,1:40.24,,10 9 7 4,,VIVACIOUS WIN (K223),1:40.24,10 9 7 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:52:01.032441+00:00,2026-03-11-HV-4-3,2026-03-11-HV-4,2026-03-11,HV,4,3,CELTIC TIMES,G230,3,K C Leung,K L Man,130,,,1238,,,,37,5,3-3/4,1:40.53,,7 5 5 5,,CELTIC TIMES (G230),1:40.53,7 5 5 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:52:01.032441+00:00,2026-03-11-HV-4-11,2026-03-11-HV-4,2026-03-11,HV,4,11,DASHING MAURISON,K374,11,H Bentley,D A Hayes,117,,,1028,,,,14,6,4-3/4,1:40.70,,12 11 10 6,,DASHING MAURISON (K374),1:40.70,12 11 10 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:52:01.032441+00:00,2026-03-11-HV-4-4,2026-03-11-HV-4,2026-03-11,HV,4,4,ABSOLUTE AWAKENED,K039,4,Z Purton,F C Lor,129,,,1100,,,,6.9,7,5,1:40.74,,6 8 9 7,,ABSOLUTE AWAKENED (K039),1:40.74,6 8 9 7
